split,source_image,source_xml,yolo_image,yolo_label,num_boxes,width,height
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19509.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19509.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19509.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19509.txt,8,631,140
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19510.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19510.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19510.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19510.txt,8,158,44
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19511.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19511.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19511.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19511.txt,8,156,32
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19512.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19512.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19512.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19512.txt,8,43,9
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19512_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19512_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19512_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19512_extra.txt,8,43,9
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19513_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19513_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19513_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19513_1.txt,8,469,143
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19514_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19514_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19514_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19514_1.txt,8,1407,317
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19515.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19515.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19515.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19515.txt,8,153,37
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19516.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19516.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19516.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19516.txt,8,111,27
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19517.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19517.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19517.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19517.txt,8,248,55
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19518.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19518.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19518.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19518.txt,8,194,43
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19520.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19520.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19520.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19520.txt,8,1748,408
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19521.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19521.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19521.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19521.txt,8,102,29
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19522.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19522.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19522.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19522.txt,8,421,90
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19522_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19522_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19522_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19522_extra.txt,8,421,90
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19523_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19523_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19523_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19523_1.txt,8,311,68
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19524_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19524_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19524_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19524_1.txt,8,163,46
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19525.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19525.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19525.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19525.txt,8,157,35
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19526.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19526.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19526.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19526.txt,8,102,20
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19527.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19527.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19527.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19527.txt,8,354,91
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19528.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19528.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19528.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19528.txt,8,282,62
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19529.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19529.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19529.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19529.txt,8,158,99
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19530.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19530.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19530.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19530.txt,8,867,173
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19531.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19531.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19531.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19531.txt,8,420,110
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19532.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19532.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19532.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19532.txt,8,130,28
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19532_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19532_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19532_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19532_extra.txt,8,130,28
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19533_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19533_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19533_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19533_1.txt,8,132,68
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19534_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19534_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19534_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19534_1.txt,8,500,116
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19535.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19535.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19535.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19535.txt,8,157,37
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19536.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19536.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19536.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19536.txt,8,1338,389
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19537.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19537.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19537.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19537.txt,8,652,189
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19538.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19538.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19538.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19538.txt,8,231,54
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19539.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19539.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19539.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19539.txt,8,188,37
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19540.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19540.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19540.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19540.txt,8,41,10
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19541.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19541.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19541.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19541.txt,8,220,46
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19542.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19542.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19542.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19542.txt,8,183,34
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19542_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19542_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19542_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19542_extra.txt,8,183,34
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19545.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19545.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19545.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19545.txt,8,99,28
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19546.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19546.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19546.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19546.txt,8,194,36
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19547.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19547.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19547.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19547.txt,8,205,40
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19548.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19548.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19548.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19548.txt,8,123,34
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19549.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19549.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19549.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19549.txt,8,763,160
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19550.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19550.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19550.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19550.txt,8,141,46
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19551.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19551.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19551.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19551.txt,8,255,82
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19552.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19552.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19552.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19552.txt,8,145,30
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19552_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19552_extra.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19552_extra.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19552_extra.txt,8,145,30
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19553_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19553_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19553_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19553_1.txt,8,529,125
train,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19554_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Datasets/DS_model_2/train/19554_1.xml,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/images/train/19554_1.jpg,/Users/sam/Desktop/aiolearn/My_projects/Advanced_CLPR/Saved_models/model_2_fixed/yolo_dataset/labels/train/19554_1.txt,8,751,157
